,2017q1fphdsl,2017q1jxje,2017q1jxsl,2017q1kpje,2017q1kps,2017q1kpse,2017q1kpsl,2017q1rkse,2017q2fphdsl,2017q2jxje,2017q2jxsl,2017q2kpje,2017q2kps,2017q2kpse,2017q2kpsl,2017q2rkse,2017q3fphdsl,2017q3jxje,2017q3jxsl,2017q3kpje,2017q3kps,2017q3kpse,2017q3kpsl,2017q3rkse,2017q4fphdsl,2017q4jxje,2017q4jxsl,2017q4kpje,2017q4kps,2017q4kpse,2017q4kpsl,2017q4rkse,2018q1fphdsl,2018q1jxje,2018q1jxsl,2018q1kpje,2018q1kps,2018q1kpse,2018q1kpsl,2018q1rkse,2018q2fphdsl,2018q2jxje,2018q2jxsl,2018q2kpje,2018q2kps,2018q2kpse,2018q2kpsl,2018q2rkse,2018q3fphdsl,2018q3jxje,2018q3jxsl,2018q3kpje,2018q3kps,2018q3kpse,2018q3kpsl,2018q3rkse,2018q4fphdsl,2018q4jxje,2018q4jxsl,2018q4kpje,2018q4kps,2018q4kpse,2018q4kpsl,2018q4rkse,2019q1fphdsl,2019q1jxje,2019q1jxsl,2019q1kpje,2019q1kps,2019q1kpse,2019q1kpsl,2019q1rkse,2019q2fphdsl,2019q2jxje,2019q2jxsl,2019q2kpje,2019q2kps,2019q2kpse,2019q2kpsl,2019q2rkse,2019q3fphdsl,2019q3jxje,2019q3jxsl,2019q3kpje,2019q3kps,2019q3kpse,2019q3kpsl,2019q3rkse,2019q4fphdsl,2019q4jxje,2019q4jxsl,2019q4kpje,2019q4kps,2019q4kpse,2019q4kpsl,2019q4rkse,bsrxm,bsrxmmp,cyrs,djrq,fdbrxmp,fddbrxm,hy,hydl,hyml,hyzl,jyfw,nsrmc,scjydz,xzjd,zcdz,zczb,zjnsrsbh,yc
938,92,449905782.3,0.017,4723197.67,48,519551.74,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,93510364.06,0.11,5440582.41,55,92489.9,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,140b7ad6913c6b79ac78610378b54396,510f777cb138235f6ac17c3779a9da5e,3,2017/1/14,a98e89b262a2532de994cfc2664eaae6,6673c96740370732eaa6e342e7e578ee,计算机、软件及辅助设备批发,批发业,批发和零售业,机械设备、五金产品及电子产品批发,通讯设备、数码产品、网络设备、电脑、打印机、办公用品、打印耗材批发兼零售，移动、电信业务代理，手机维修。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,85cbe8187c5cba64025fe89ac3cfd194,1ee4d9ed06c101a5405f1bc7ced7c171,829b9700d7927fafe3495b38742a43e6,1ee4d9ed06c101a5405f1bc7ced7c171,100000,58efcac4fd8c1fd5cd630925a0da1135,1
939,0,0,0,0,0,0,0,0,52,378859444.8,0.017,4906485.23,50,147194.56,0.03,0,33,72251675.96,0.11,4818455.4,49,81913.74,0.017,48.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2018/2/9,a3d2de7675556553a5f08e4c88d2c228,b8ca92286938a1ffe85ee864a9e0e440,房屋建筑业,房屋建筑业,建筑业,房屋建筑业,,73670c1e820fabc96a07a4a3a712c3a1,a3d2de7675556553a5f08e4c88d2c228,9a5a8e420a5c8141e57093f2a11db7aa,a3d2de7675556553a5f08e4c88d2c228,,dea418667579001a4ee9cf88f2db6634,1
940,0,0,0,0,0,0,0,0,8,558607.47,0.03,675921.04,7,40555.26,0.06,40555.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5238d2f25631f2b8cc8557c9cf0cb2a9,55dd95c64aa0c62179c4079a8450ec2f,2,2018/10/9,2e30ae613b9c3ea35fd3e23f87c8af2c,c6cf71a3116c15578e240f8b20dd70fd,厨房、卫生间用具及日用杂货批发,批发业,批发和零售业,纺织、服装及家庭用品批发,网上销售日用百货、电子产品、办公用品、文化用品、数码用品、通讯设备、预包装食品；信息技术领域内的技术开发、技术服务（互联网信息服务除外）；计算机软件和硬件开发销售；企业管理咨询，投资管理，商务信息咨询（涉及前置许可的除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,ea84e7c63f9273bf75eba601e5e804af,48c30873a0c499b01fd0b9ac7ccb279a,829b9700d7927fafe3495b38742a43e6,48c30873a0c499b01fd0b9ac7ccb279a,1000000,a7fe9c81f001f1b21425dea9491ab9e4,0
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3101092.75,0.11,5982784.01,60,658106.24,0.11,316986.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5457460.27,0.017,6404258.35,65,384255.5,0.06,291478.68,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2016/7/26,a3d2de7675556553a5f08e4c88d2c228,c1d34ee321490799ea397ce6618ca641,其他建筑安装业,建筑安装业,建筑业,其他建筑安装业,,53c65a6ece9e8064c8cabca0568028c3,a3d2de7675556553a5f08e4c88d2c228,9a5a8e420a5c8141e57093f2a11db7aa,a3d2de7675556553a5f08e4c88d2c228,,c1d34ee321490799ea397ce6618ca641,0
942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2475770.91,0.03,3778073.29,38,113342.2,0.03,113342.2,0,0,0,0,0,0,0,0,111,6653240.24,0.06,9360366.11,94,1029640.27,0.11,630445.86,8,387577.81,0.06,566926.4,6,17007.79,0.03,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4a82b4b0724c14550edf7db91e3411e6,8ce5cff284bedbec9ba36924b45aebd1,2,2017/7/4,01e31d9094c1645a93cd06782bbe5701,735044389a61296055f4c37c7b0cfb0d,其他未列明批发业,批发业,批发和零售业,其他批发业,茶具、瓷器、五金电器、汽车配件、针织品、服装、鞋、帽销售；自营和代理各类商品和技术的进出口。,2ff3cacce7d074dcb7ae4ecb9ee957ea,422e7f8898092de9f318df52a4c4f28c,829b9700d7927fafe3495b38742a43e6,422e7f8898092de9f318df52a4c4f28c,500000,4468b53343e92694d61a009608cc1927,0
943,75,3075710.25,0.03,5800498.43,59,98608.47,0.017,98608.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb16b7dafc67d3297a3b7729869036d6,df39628c41c118b4a198a3f543056891,10,2018/8/6,7803f7956343be0a9628da627830d419,8af7c2cd9705dd7bc5296b088a7d00c0,资本投资服务,资本市场服务,金融业,资本投资服务,股权投资，投资咨询。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1503e477ab67421c06f7192859ca4161,948f86ab1601984d58553f5b28cd9d7b,ca54b3f0cbc152471e28c253a17d38ca,948f86ab1601984d58553f5b28cd9d7b,200000,5e407b083955ba2bb0a35789a05867eb,0
944,29,893789.09,0.11,1459096.94,15,24804.65,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9779ac3aed27a98cc65424cf9b92a56,44572b6c3c6564f80b674040cf6eb2d6,2,2018/7/22,126fd526c66af1038c7194a4b26f68bd,22062ff7e591fedb91d898eb3b26681d,厨房、卫生间用具及日用杂货批发,批发业,批发和零售业,纺织、服装及家庭用品批发,酒店用品、餐具、厨具销售。,a8e10e33196c8436b24d764305bff74c,60389ce1409238d8a52a4934b00118ac,829b9700d7927fafe3495b38742a43e6,60389ce1409238d8a52a4934b00118ac,200000,e790ced87b62b043263219541ef3f74c,0
945,29,619938728.4,0.017,5522753.67,56,607502.9,0.11,60.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f34d26aebc8d6c3aafec67232745285a,8faf1ca65cb8233256b2fd5ddd46a9fd,5,2018/2/7,e5a34085f3d3e5ffa4fc05abd31161cb,b272bbc4cbcb02b70ee656aff7e372fd,其他建筑安装业,建筑安装业,建筑业,其他建筑安装业,房屋建筑工程施工总承包；市政公用工程施工总承包；建筑装修装饰工程专业承包；钢结构工程专业承包；机电设备安装工程专业承包；建筑防水工程专业承包；混凝土预制构件安装施工；地基与基础工程专业承包；土石方工程专业承包；建筑幕墙工程专业承包；管道工程专业承包；城市及道路照明专业承包；消防设施工程施工专业承包；公路工程施工总承包；铁路工程施工总承包；防腐保温工程专业承包；金属门窗工程专业承包（限铝塑）（以上范围凭资质证经营）。***,21861e7d645fec852d99cdb647cfaddd,b77b86f758992e92d0638cd9338b781c,fcca4d2c68f01f82032e2bedbf182e57,b77b86f758992e92d0638cd9338b781c,1000000,461ed4222ca5fc435aa9699ff26418a5,1
946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,362657415.9,0.017,4128872.18,42,454175.94,0.11,248.75,102,743483058.6,0.017,7148491.67,72,786334.08,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c3d66c2e1b48fc78ac16d627eb8b9ba2,2d83994ba59ff8e65cac23933fbcc7dc,5,2016/12/4,039201ed30185292d8a80152cff68f77,7d2179c5c7b844b9dcf442dbd94eca6d,其他室内装饰材料零售,零售业,批发和零售业,五金、家具及室内装饰材料专门零售,水泥、黄砂、石子零售及批发。,f160cafc7b49064cfb5d21a2561caac8,08294a66f46404987fddad1ba1397ed2,829b9700d7927fafe3495b38742a43e6,08294a66f46404987fddad1ba1397ed2,2000000,063807b0ef065a6e8bb2ebea2ac6fe48,1
947,0,0,0,0,0,0,0,0,25,2030731.12,0.017,2311702.11,24,39298.94,0.017,4776.51,139,4999987.19,0.11,7614539.03,77,228436.17,0.03,0,0,0,0,0,0,0,0,0,65,4386380.95,0.11,5449934.42,55,326996.07,0.06,0,73,5108666.3,0.017,5238412.96,53,157152.39,0.03,70305.06,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2018/2/28,a3d2de7675556553a5f08e4c88d2c228,4706ac608c921189a28bd2767404b628,其他建筑安装业,建筑安装业,建筑业,其他建筑安装业,,98419ec68ddbd4d99d6586f6f9fff5b8,a3d2de7675556553a5f08e4c88d2c228,bb2076e0439b3a093aa46f0d189cbe26,a3d2de7675556553a5f08e4c88d2c228,,3fcacf5296b888e6da291a732805a1bf,0
948,0,0,0,0,0,0,0,0,79,157933949.1,0.06,6540705.44,66,392442.33,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622c587c7e65d587393473482f7714cd,9b1ee97729f3f9cf645b1cb663006d5a,4,2018/3/20,6d690d10a5032f3cfaa363f44438182e,fff7861f5cba642737a07e4e8c167885,其他食品零售,零售业,批发和零售业,食品、饮料及烟草制品专门零售,预包装食品批发兼零售（含网上销售，食品流通许可证有效期至2017年5月7日），食用农产品、日用百货、针纺织品、服装鞋帽、玩具、花木盆景、保健用品、文体用品、电脑软硬件及配件、包装材料、办公用品、化妆品、家具、，木材、装潢材料、建筑材料、卫生洁具、陶瓷制品、皮革制品、仪器仪表、健身器材、照相器材、通讯器材、音响器材、电子产品、五金交电销售。,14474a5470854e4b8d2938a125307c3c,9b2f2e1565f595e7a2cdff249bce3955,829b9700d7927fafe3495b38742a43e6,9b2f2e1565f595e7a2cdff249bce3955,1000000,c5c16b916faab1cd057eb6cde3548ae3,1
949,81,84619168.88,0.11,4756334.05,48,285380.04,0.06,11.09,0,0,0,0,0,0,0,0,76,105669546.3,0.06,4262686.65,43,255761.2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2018/5/29,a3d2de7675556553a5f08e4c88d2c228,a895e0f9e0d026c27dcad1831f54bf34,其他群众团体,群众团体、社会团体和其他成员组织,公共管理、社会保障和社会组织,群众团体,,ab6227d1e983241091bfa0cb6ab92d82,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,74f3319a4d35a324d759dcfd9c59c87e,1
950,91,6616567.37,0.06,7099230.64,71,780915.37,0.11,383921.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4291112.13,0.017,5055655.08,51,556122.06,0.11,483173.15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3d99fce1050d993f588392d42ebf3a2,093c27dcdd9ab5026a89e36901f05dfc,3,2017/10/3,870a098b821c62a30c386564f763ced9,493f9dcf23c7d95f125da9a235de4780,专业化设计服务,专业技术服务业,科学研究和技术服务业,其他专业技术服务业,室内外装饰设计、施工；图文设计制作；水电安装工程、园林绿化工程施工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,7b7660a5099370fda7c414e69bd431cc,8b59e48efc08e37ef5a1c8bebbf3c38b,829b9700d7927fafe3495b38742a43e6,8b59e48efc08e37ef5a1c8bebbf3c38b,2000000,3de49c5441832dc13d6a51bf567d0e79,0
951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e3994fe9c3099a29d787f14f27bdf3,5d3310572a26a3d751747d06897a7832,4,2018/7/4,617568f8e5e4158c20355813add59007,57e3994fe9c3099a29d787f14f27bdf3,其他纸制品制造,造纸和纸制品业,制造业,纸制品制造,纸包装品、胶带制造、加工、销售。,8dd46e620fb754981972a84db104d50f,0750f12ec7ba94895743153212a53c27,6785575034e90ead76195e008459e008,0750f12ec7ba94895743153212a53c27,50000,0c25ffc98bfd3fc59934f8b26fe9134e,0
952,0,0,0,0,0,0,0,0,44,2809865.91,0.03,3787251.92,38,64383.28,0.017,64383.28,45,2250927.36,0.06,2506867.91,26,150412.07,0.06,15356.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,7568796.05,0.03,8381730.84,84,251451.93,0.03,251451.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2016/4/30,a3d2de7675556553a5f08e4c88d2c228,f2f0f3df24de5149c00e666476e72ed9,其他土木工程建筑,土木工程建筑业,建筑业,其他土木工程建筑,,bdb1880e6166e5298606c602fbeaef71,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,7613bf4f96b3e259612c9a637c704ecc,0
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9ddcf7dd401664d5bf24facd1306c91,0db1ebaa1895d986505fa564c64b5588,2,2018/2/15,da95a7d9019e35f0b223a3664da07d53,a19b57dc1badc2c0f36a13cffb87c910,建筑装饰业,建筑装饰和其他建筑业,建筑业,建筑装饰业,室内装饰工程设计、施工；建材销售。,57dcbcd6759e7469613a680214a46924,c16cf8c5bf84b23890cc5ad6f4d75253,829b9700d7927fafe3495b38742a43e6,c16cf8c5bf84b23890cc5ad6f4d75253,500000,55dabea05e45a1003b2e22a480224455,1
954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,5797553.27,0.06,6139295.28,62,184178.86,0.03,0,15,1103014.37,0.017,1193759.84,12,131313.58,0.11,112562.34,45,2004857.7,0.03,3887825.2,39,66093.03,0.017,66093.03,88,4494858.52,0.017,4691293.7,47,516042.31,0.11,439629.71,97,6576644.46,0.017,9167699.33,92,275030.98,0.03,163228.02,50,1913625.61,0.03,2542492.74,26,43222.38,0.017,43222.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55b4913d1aeecee6ef4b9ab94b2c02b2,1e8b7201569d9edfe0340328555fef31,92,2016/4/18,05e04bb55f422aa412558494ad3491b6,c0d8cb7204c94359e522f16e63abc8f8,铁路货物运输,铁路运输业,交通运输、仓储和邮政业,铁路货物运输,代办货运、装卸、站车服务，五金建筑材料、钢材销售，提供劳务服务（涉及前置许可的除外），铁路工程项目管理及技术信息咨询服务，保洁服务。,50c1b5dd4daa24d40a6768e188c90f1d,8a9b93a52828a865524c992121788684,829b9700d7927fafe3495b38742a43e6,8a9b93a52828a865524c992121788684,340000,6e43bc73f76a0306dec1835fc0e60710,0
955,138,6482719.58,0.06,9102200.39,92,1001242.04,0.11,612278.87,78,2682215.37,0.11,3946547.22,40,118396.42,0.03,0,70,3902065.36,0.017,4466668.25,45,491333.51,0.11,424998.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2016/10/10,a3d2de7675556553a5f08e4c88d2c228,cc75ca7c2709299deea5eb1a7c0bdf1f,架线及设备工程建筑,土木工程建筑业,建筑业,架线和管道工程建筑,,d51fad1f22088a74435ae2caf0e14463,a3d2de7675556553a5f08e4c88d2c228,fcca4d2c68f01f82032e2bedbf182e57,a3d2de7675556553a5f08e4c88d2c228,,d4d383d4f2e9719378cfe23e8dd256b3,0
956,0,0,0,0,0,0,0,0,44,2467617,0.11,2940341.73,30,176420.5,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1858949.59,0.11,2532310.77,26,43049.28,0.017,0,c35fce80cc09e3ae698fb39ae8f28faa,aac45bf6f4b8de369274e27b8fc070c5,40,2016/5/8,aac45bf6f4b8de369274e27b8fc070c5,4918042baf50251dfbf40af985725fe6,其他住宿业,住宿业,住宿和餐饮业,其他住宿业,住宿，餐饮，预包装食品、烟、日用百货零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,2df6309c0606fc75167119028c466ec6,c8de68aa0f54dcc6c7d9d7f9296d0777,829b9700d7927fafe3495b38742a43e6,c8de68aa0f54dcc6c7d9d7f9296d0777,2686000,ff139739a881c3cec43649240b47d8d7,0
957,84,136626916.8,0.06,6892050.17,69,413523.01,0.06,0,103,241087478.6,0.06,9921500.53,100,595290.03,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11117b3c985d84ff8eee5a0f9199cb69,806c12cd7afa758d50c6868f1dba70f8,5,2018/1/17,e4c092e447b0672bf4b632fc4a466c7c,8ec4013fb72fae47f9afeeba84d32bc7,投资与资产管理,商务服务业,租赁和商务服务业,企业管理服务,主营贷款担保、票据承兑担保、贸易融资担保、项目融资担保、信用证担保业务；兼营诉讼保全担保、履约担保业务、与担保业务有关的融资咨询、财务顾问中介服务，以自有资金进行投资业务（许可证有效期至2016年6月8日止）。,e70b79ba4817f44407540195ee0f59e4,ac9ea4c1ff81e0922e676e86e1f86ee9,9a5a8e420a5c8141e57093f2a11db7aa,ac9ea4c1ff81e0922e676e86e1f86ee9,160000000,502b215d38e78fcf7c13d641d36fe183,1
958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3423296.61,0.11,3821209.66,39,229272.58,0.06,0,86,4297343.57,0.06,6041864.69,61,362511.88,0.06,104671.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,5246895.6,0.017,8333278.42,84,499996.71,0.06,410799.48,0,0,0,0,0,0,0,0,67,2793780.2,0.11,3774842.1,38,113245.26,0.03,0,0,0,0,0,0,0,0,0,,,,,,,,,d9bcd7d8833b2ef4392dbe8ce2530857,323f4b7e09a49dad189516713dde68cf,3,2017/1/5,eccbafbc0016ea3e8681b94abc57358c,2b5c252373f5487acaa83b3608ec4857,其他未列明商务服务业,商务服务业,租赁和商务服务业,其他商务服务业,建筑劳务（劳务派遣、劳务输出等涉及前置许可的项目除外）。***,7cafc6c4022639bdf4d03db4bee0927a,5ab64163e4fe76e4cdb6eab31386922a,fcca4d2c68f01f82032e2bedbf182e57,5ab64163e4fe76e4cdb6eab31386922a,5090000,b4981fedda3d44fc2858a57033baeba3,0
959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,122666963.9,0.06,4373233.88,44,481055.73,0.11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2018/8/12,a3d2de7675556553a5f08e4c88d2c228,99287835c24042872ab498bfb0dfeb41,粘土砖瓦及建筑砌块制造,非金属矿物制品业,制造业,砖瓦、石材等建筑材料制造,墙体材料加工、销售。,ca46f49efa90846b4125432ee28d79b9,a7d25ea2536d12f2bbd3ebfd55075625,20154b7e8c5935634a0c8d070d4c64e7,a7d25ea2536d12f2bbd3ebfd55075625,,cd8d9aaff00c0816ba4a060edaa9ef91,1
960,95,7109725.06,0.06,9175078.58,92,155976.34,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,8716219.75,0.017,9797786.43,98,166562.37,0.017,18386.63,117,5606145.1,0.06,9222428.21,93,156781.28,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,b1bcc308a799d857f851475ae4e718d7,96c5a2a29289bdb9651c0f8a8df79fe9,3,2017/5/15,a3d2de7675556553a5f08e4c88d2c228,e51a900bb23c2787a190fa19cac66127,知识产权服务,商务服务业,租赁和商务服务业,知识产权服务,为农村土地承包经营权、集体建设用地使用权、农村经济组织股权、农业类知识产权转让提供交易场所和设施；组织农林产权交易活动；提供农林产权的信息咨询、项目融资服务；代理客户进行各类产权买卖、登记托管过户、分,eb8b86f2a7cec9ce5dfb9430459be483,f081bedd996b75d8007ea1bd526b4a2d,fcca4d2c68f01f82032e2bedbf182e57,f081bedd996b75d8007ea1bd526b4a2d,1000000,0571ba924158b34ad3501beed0f94862,0
961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,191263175.8,0.06,6904499.83,70,207134.99,0.03,0,0,0,0,0,0,0,0,0,40,102654627.3,0.06,3087873.06,31,52493.84,0.017,16.24,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321facd8e02a4de8251830a08f7ca8d7,464508edb8d6f43a16362d3b930664b1,3,2018/5/17,7749542dcaa36c9ec75b0a79c3566116,bc9a60f1bb1656a7863b4bb185a08cdf,建筑工程机械与设备租赁,租赁业,租赁和商务服务业,机械设备租赁,机械设备租赁，土石方工程、水利工程、房屋拆除工程、道路工程、地基与基础工程、电力工程、园林绿化工程、桥梁工程、装饰工程、市政工程施工，水电安装，通风设备、消防设备安装，废旧物资回收（以上范围涉及前置许可的除外），建材销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,fb7a78525edeef99c9c1c4fe3fb54fd6,6dc63474805964526ff22130218ca51a,fcca4d2c68f01f82032e2bedbf182e57,6dc63474805964526ff22130218ca51a,50000000,33964e73afe3c35d647edc725649f8b1,1
962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,553030826.8,0.017,8498501.05,85,934835.12,0.11,0,0,0,0,0,0,0,0,0,120,84246111.07,0.11,8913489.85,90,151529.33,0.017,386.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fbc76091e6cfca86702e8fcd48d32ae,a3d2de7675556553a5f08e4c88d2c228,38,2018/2/19,a3d2de7675556553a5f08e4c88d2c228,a3a2266ba1d7af02a2c7296bb9a1c73f,其他未列明制造业,其他制造业,制造业,其他未列明制造业,防雨制品,2ea2c6f971405e13d3106543f72dfd38,5a6a5dcc63ffa4bb9ca22dbfcc691e63,829b9700d7927fafe3495b38742a43e6,5a6a5dcc63ffa4bb9ca22dbfcc691e63,50000,b60ad239200bc7b3b93a96735f6bfbbe,1
963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,290824632.9,0.06,9903748.03,100,297112.44,0.03,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2018/3/11,a3d2de7675556553a5f08e4c88d2c228,a895e0f9e0d026c27dcad1831f54bf34,其他群众团体,群众团体、社会团体和其他成员组织,公共管理、社会保障和社会组织,群众团体,,569afffc06f6a6decbdc5714454f4efb,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,b9d12727fee6b6a008de983c88acdeec,1
