主键:纳税人识别号,纳税人名称,行业门类,行业大类,行业中类,行业,注册地址,生产经营地址,法定代表人姓名,登记开业日期,街道乡镇,经营范围,注册资本（元）,从业人数,法人手机号,财务人员姓名,财务人员手机号,2017Q1发票核定数量,2017Q1开票数,2017Q1开票金额,2017Q1开票税率,2017Q1开票税额,2017Q1入库税额,2017Q1进项金额,2017Q1进项税率,2017Q2发票核定数量,2017Q2开票数,2017Q2开票金额,2017Q2开票税率,2017Q2开票税额,2017Q2入库税额,2017Q2进项金额,2017Q2进项税率,2017Q3发票核定数量,2017Q3开票数,2017Q3开票金额,2017Q3开票税率,2017Q3开票税额,2017Q3入库税额,2017Q3进项金额,2017Q3进项税率,2017Q4发票核定数量,2017Q4开票数,2017Q4开票金额,2017Q4开票税率,2017Q4开票税额,2017Q4入库税额,2017Q4进项金额,2017Q4进项税率,2018Q1发票核定数量,2018Q1开票数,2018Q1开票金额,2018Q1开票税率,2018Q1开票税额,2018Q1入库税额,2018Q1进项金额,2018Q1进项税率,2018Q2发票核定数量,2018Q2开票数,2018Q2开票金额,2018Q2开票税率,2018Q2开票税额,2018Q2入库税额,2018Q2进项金额,2018Q2进项税率,2018Q3发票核定数量,2018Q3开票数,2018Q3开票金额,2018Q3开票税率,2018Q3开票税额,2018Q3入库税额,2018Q3进项金额,2018Q3进项税率,2018Q4发票核定数量,2018Q4开票数,2018Q4开票金额,2018Q4开票税率,2018Q4开票税额,2018Q4入库税额,2018Q4进项金额,2018Q4进项税率,2019Q1发票核定数量,2019Q1开票数,2019Q1开票金额,2019Q1开票税率,2019Q1开票税额,2019Q1入库税额,2019Q1进项金额,2019Q1进项税率,2019Q2发票核定数量,2019Q2开票数,2019Q2开票金额,2019Q2开票税率,2019Q2开票税额,2019Q2入库税额,2019Q2进项金额,2019Q2进项税率,2019Q3发票核定数量,2019Q3开票数,2019Q3开票金额,2019Q3开票税率,2019Q3开票税额,2019Q3入库税额,2019Q3进项金额,2019Q3进项税率,2019Q4发票核定数量,2019Q4开票数,2019Q4开票金额,2019Q4开票税率,2019Q4开票税额,2019Q4入库税额,2019Q4进项金额,2019Q4进项税率,异常
375c71349b295fbe2dcdca9206f20a06,芜湖市飞海科技商务有限公司,批发和零售业,批发业,纺织、服装及家庭用品批发,家用电器批发,芜湖市镜湖区左岸生活社区E2#楼1-1101,芜湖市镜湖区左岸生活社区E2#楼1-1101,孙全,2018/4/11 0:00,芜湖市镜湖区赭山公共服务中心,网上销售家用电器、电子产品、床上用品、预包装食品兼散装食品、银行自助终端设备（除现场销售），市场调查咨询，投资咨询（证券、期货咨询除外），市场营销策划，经济信息咨询，企业管理咨询，在软件和信息技术领域内接受金融机构委托从事金融知识流程外包。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,5000000,3,a3aa708d578d3d77e1dd29a27086204e,张芳,03c999fbbbd8feeb8adb1164a1082191,117,98,9777450.77,0.03,293323.52,0,8805283.99,0.17,7,6,572013.97,0.11,62921.54,0,510849.66,0.17,67,59,5803206.56,0.03,174096.2,174096.2,2947834.29,0.03,151,96,9545292.98,0.06,572717.58,572717.58,6179960.82,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,1768223.8,0.03,53046.71,0,1721044.25,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a588a6199feff5ba48402883d9b72700,芜湖市晖来计算机景园林规划设计有限公司,居民服务、修理和其他服务业,其他服务业,其他未列明服务业,其他未列明服务业,芜湖市镜湖区弋江中路（神山公园内）,芜湖市镜湖区弋江中路（神山公园内）,叶光涛,2017/5/30 0:00,芜湖市镜湖区汀棠公共服务中心,风景园林工程设计服务（乙级）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1000000,36,061c34470c6faf20854b7f1b4f59f275,彭娜,f158448968f0fd3a3aa2da9f3675ba6d,0,0,0,0,0,0,0,0,61,42,4106328.8,0.17,698075.9,698075.9,3750849.48,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,2052720.29,0.17,348962.45,43475.89,1796979.76,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,73,7248604.68,0.17,1232262.8,1232262.8,4651950.91,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02f039058bd48307e6f653a2005c9dd2,芜湖市联软电设备销售有限公司,批发和零售业,批发业,机械设备、五金产品及电子产品批发,五金产品批发,芜湖市镜湖区联盛国际商业广场4A06,芜湖市镜湖区联盛国际商业广场4A06,丁雪平,2017/4/1 0:00,芜湖市镜湖区赭山公共服务中心,机电设备、标准件、橡胶制品、塑料制品、金属制品、五金、电子产品、工业润滑油的销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1000000,2,90cd7eda8533cbb0ba61c599efa0837d,缪超,20015e7101fabe6bdb171ca4dac004cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,484230,0.11,53265.3,24608.03,477621.18,0.06,55,46,4576513.85,0.03,137295.42,0,4230977.21,0.17,0,0,0,0,0,0,0,0,65,65,6444127.6,0.11,708854.04,708854.04,3371619.78,0.03,0,0,0,0,0,0,0,0,73,49,4829929.72,0.11,531292.27,262231.37,4484348.4,0.06,145,99,9802713.22,0.06,588162.79,153560.85,7243365.73,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,54,5390032.16,0.03,161700.96,0,3938631.38,0.06,0
c59b469d724f7919b7d35514184fdc0f,芜湖市新宇龙信息装饰设计有限公司,科学研究和技术服务业,专业技术服务业,其他专业技术服务业,专业化设计服务,芜湖市世贸滨江花园办公楼2517-2520室,芜湖市世贸滨江花园办公楼2517-2520室,黄爱娟,2017/9/17 0:00,利民路街道,室内装饰设计、水电安装、园林绿化服务。,3000000,2,51dc93071bb19a28d1e2b3491ef38f44,王芳,976d004087511441f9c937e619607bc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,32,3139761.2,0.17,533759.4,393883.4,2331266.74,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,81,8082689.79,0.06,484961.39,0,6829212.65,0.11,0
52d080a3e172c33fd6886a37e7288491,芜湖市趋势公设备贸易有限公司,批发和零售业,零售业,文化、体育用品及器材专门零售,文具用品零售,芜湖市申元街9号建委宿舍4栋105室,芜湖市申元街9号建委宿舍4栋105室,李峰涛,2017/3/28 0:00,芜湖市镜湖区滨江公共服务中心,办公用品、办公设备、办公耗材、办公家具、电脑耗材、数码产品、通讯耗材销售；办公设备维修。,100000,2,f6031a5e2d30df9a8a1f90d24e8ffca7,李艳,09d6be852ffb897dc4ab2116fb7c06c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,36,3599935.46,0.17,611989.03,23974.38,3458909.69,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,2711739.71,0.17,460995.75,309989.73,2516766.95,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,1239288.77,0.06,74357.33,0,753716.96,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a142a55461d5fef016acfb927fee0bd,芜湖市时空盒数字服务有限公司,租赁和商务服务业,商务服务业,其他商务服务业,会议及展览服务,芜湖市镜湖区徽商财富广场北楼702室,芜湖市镜湖区徽商财富广场北楼702室,聂小川,2017/11/13 0:00,芜湖市镜湖区滨江公共服务中心,承办各种会议服务、会展服务。,30000,3,1bb0c868e879064bb2ef5d8bc511837c,邵超,1da9cd27976af784e80e019709fd4bfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,80,7901769.05,0.11,869194.6,13883.16,5031243.76,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,95,9463154.65,0.11,1040947.01,1040947.01,8090334.68,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a941493eeea57ede8214fd77d41806bc,芜湖市天益业有限责任公司银湖路店,批发和零售业,零售业,货摊、无店铺及其他零售业,其他未列明零售业,芜湖市银湖中路丽光商城10－11号,芜湖市银湖中路丽光商城10－11号,张传美,2017/10/24 0:00,芜湖市镜湖区汀棠公共服务中心,电动自行车系列产品、自行车系列产品及零配件批发、零售。,500000,4,868f8e27d66360f465e2faed0e916622,黄波,d656536a4e87e32e0d9bfe6e793b1f42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,84,8367193.53,0.06,502031.61,0,6131569.41,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a51c896c9cb81ecb5a199d51ac9fc3c5,芜湖市兰金电子璃商贸有限公司,批发和零售业,批发业,机械设备、五金产品及电子产品批发,五金产品批发,芜湖市镜湖区泰华家园21#楼03,芜湖市镜湖区泰华家园21#楼03,杨世宏,2017/3/15 0:00,芜湖市镜湖区滨江公共服务中心,玻璃制品，汽车配件，五金，建材，电线电缆，日用百货，文化用品，化工产品（不含危险品），机械设备，机电设备，电子产品，工艺品（除文物），纺织品，服装鞋帽，包装材料销售，自营和代理各类商品和技术的进出口业务（但国家限定公司经营或禁止进出口的商品和技术除外）。装修装饰工程（室外装饰凭资质经营），投资管理咨询（证券、期货除外），礼仪服务，公关活动策划，电脑图文设计制作，企业形象策划，商务信息咨询，企业管理咨询（上述范围涉及前置许可的除外），信息技术领域内的技术开发、技术服务（互联网信息服务除外）、技术咨询，物业管理（凭资质经营），房产中介。,2000000,3,636090ed0d03b4ab5379b5bb69beef13,王凤兰,709c03c4375147b17286005496587f1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,62,6131543.21,0.03,183946.3,0,4559883.59,0.11,15,9,867075.78,0.11,95378.34,7326.54,517951.71,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,67,6617444.97,0.11,727918.95,507713.46,3670091.43,0.06,63,34,3382353.33,0.03,101470.6,0,2241404.16,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464d828b85b0bed98e80ade0a5c43b0f,芜湖市开发区世创租赁有限公司,租赁和商务服务业,租赁业,机械设备租赁,汽车租赁,芜湖市镜湖区名流印象SOHO1112,芜湖市镜湖区名流印象SOHO1112,王劲松,2017/11/21 0:00,芜湖市镜湖区滨江公共服务中心,汽车租赁，二手车中介。,1000000,2,b4203bb41dc502e3b6664fd0d85c35c4,沈博,e0efdbe0d72acb55acfd4826208684fa,12,7,669068.35,0.06,40144.1,40144.1,557741.72,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,806331.35,0.03,24189.94,0,740436.01,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,48,4777676.99,0.11,525544.47,112267.7,3757061.56,0.11,0
798ed7d4ee7138d49b8828958048130a,芜湖市天益销售有限公司,批发和零售业,批发业,机械设备、五金产品及电子产品批发,五金产品批发,安徽省芜湖市镜湖区联盛国际商业广场2C68,安徽省芜湖市镜湖区联盛国际商业广场2C68,余木松,2017/1/30 0:00,芜湖市镜湖区滨江公共服务中心,泵、机械设备、五金、建材、化工产品（除危化品）、日用百货、家用电器、电子产品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1000000,2,e646f1c9f822ea0eb5340ac7e40d62e9,李玉,ba7e0d2dccc689a13bf92cd8de55542e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,53,5263872.17,0.17,894858.27,403330.84,2891337.82,0.17,137,88,8789933.99,0.11,966892.74,966892.74,4537420.67,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,57,5684952.93,0.17,966442,480961.38,2855768.33,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,61,6072794.2,0.03,182183.83,0,5885339.59,0.06,0
0efbe98067c6c73dba1250d2beaa81f9,芜湖市迪摩属材料有限公司,制造业,金属制品业,结构性金属制品制造,金属结构制造,芜湖市镜湖区名流SOHO 511,芜湖市镜湖区名流SOHO 511,张发英,2017/6/30 0:00,中山南路街道,紫铜排、紫铜棒、紫铜管、铜线、铜带、铜板、异型钢材、板材、黄铜产品的加工、销售；废旧金属回收、加工、销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,10000000,4,2cd929bf2674645a2bebcd7a6f6e9364,洪莹,1ab28db39bf90ca2b68c07f7722ee338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,96,9558408.06,0.06,573504.48,24371.07,4992121.91,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,508292.8,0.17,86409.78,69721.45,278138.85,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66be31e4c40d676991f2405aaecc6934,芜湖市飞利信饮服务有限公司,住宿和餐饮业,餐饮业,快餐服务,快餐服务,芜湖市镜湖区莲塘小区五组团商住楼01,芜湖市镜湖区莲塘小区五组团商住楼01,成志勇,2017/7/16 0:00,芜湖市镜湖区赭麓公共服务中心,餐饮服务，货物的配送。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,500000,3,573e8a101588885c6afa17f26b1485cc,刘海燕,3f4df9a232f2c7cbf1bd39ce6e57b1a8,125,65,6419403.57,0.17,1091298.61,148361.04,5546691.57,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,35,3413431.15,0.06,204805.87,204805.87,2695917.21,0.03,75,66,6580523.38,0.11,723857.57,186991.74,4880598.49,0.11,0,0,0,0,0,0,0,0,126,71,7092354.61,0.06,425541.28,425541.28,3988150.94,0.03,112,81,8064257.68,0.17,1370923.81,778768.28,5383232.01,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b5700012be65c9da25f49408d959ca0,芜湖市创亿传媒有限公司,租赁和商务服务业,商务服务业,广告业,广告业,芜湖市镜湖区金海马家居广场F22号,芜湖市镜湖区金海马家居广场F22号,王宇翔,2018/12/29 0:00,芜湖市镜湖区汀棠公共服务中心,广告设计、制作、发布、代理，境内文化艺术交流组织与策划，会议服务，展览服务。 （依法须经批准的项目，经相关部门批准后方可开展经营活动）,200000,2,b828014f620d865a7daf7b413272cfd8,赵想,60a578445d62df524b6cb1d35ca5a934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,75,7441625.66,0.17,1265076.36,1265076.36,4021967.69,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,2089995.38,0.17,355299.21,150463.06,1204918.53,0.17,52,40,3904412.3,0.06,234264.74,234264.74,3343216.72,0.03,0,0,0,0,0,0,0,0,0
fc6709bfdf0572f183c1a84ce5276e96,芜湖市诺依曼软件品贸易有限公司,批发和零售业,批发业,食品、饮料及烟草制品批发,糕点、糖果及糖批发,芜湖市狮子山路85#临江小区1幢北边第一间,芜湖市狮子山路85#临江小区1幢北边第一间,姜孝康,2017/8/11 0:00,芜湖市镜湖区赭山公共服务中心,预包装食品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,1000000,3,348cbc01ba1e1c4b07ba92012e6bae9e,刘凤兰,5fba60939d46c32b67f7da6c6ebd6c40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,35,3471728.22,0.17,590193.8,590193.8,2278608.43,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3144cefe89a60d6a1afaf7859c5076b,芜湖市通际名联事旅游汽车有限公司芜湖分公司,交通运输、仓储和邮政业,道路运输业,公路旅客运输,公路旅客运输,芜湖市镜湖区天和苑14#楼1-1303,芜湖市镜湖区天和苑14#楼1-1303,黄勇,2017/2/18 0:00,芜湖市镜湖区赭山公共服务中心,旅游道路客运服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,20000,3,23068cd895b3e523ca57e3d2d864617f,黄洋,f9282ad66354d0d2133f9dd39828378d,28,15,1484059.66,0.03,44521.79,0,785441.22,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,3168412.67,0.17,538630.15,294467.34,2219661.9,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,1764243.19,0.11,194066.75,46664.18,1340023.42,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acab0116c354964a558e65bdd07ff047,芜湖市创联世纪交友有限公司,居民服务、修理和其他服务业,其他服务业,其他未列明服务业,其他未列明服务业,芜湖银联商务中心写字楼401室,芜湖银联商务中心写字楼401室,陶连红,2017/3/31 0:00,芜湖市镜湖区滨江公共服务中心,婚姻介绍、交友服务、信息服务。（上述经营范围涉及专项许可的凭许可证经营）,100000,2,d8b1ea9ee1c3aef2406d9074864163eb,韩波,3f48aa75648d84fe8a27dfd8841e8e2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,84,8396617.28,0.17,1427424.94,1427424.94,6053842.7,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,60,5989606.89,0.03,179688.21,0,3678646.65,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28dc6b0e1b33769b4b94685e4f4d1e5c,芜湖市九方工程技术有限公司,科学研究和技术服务业,专业技术服务业,工程技术,工程管理服务,芜湖市镜湖区名流ＳＯＨＯ１９０５,芜湖市镜湖区名流SOHO1905,刘勇,2017/4/10 0:00,芜湖市镜湖区滨江公共服务中心,给水工程技术服务，管道排水，雨水回收利用及工程系统方案设计，相关设备销售,3000000,4,2df007ce761e1952d65af3f7da709f26,辛丽,c6540edd4deab9146b8e327c8f95cebd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,2381917.14,0.03,71457.51,71457.51,1886980.52,0.03,99,92,9139661.58,0.06,548379.69,128579.76,6996665.55,0.06,108,92,9193605.44,0.06,551616.33,137859.66,6895944.49,0.06,0,0,0,0,0,0,0,0,66,49,4831275.25,0.03,144938.26,0,3581328.8,0.06,0,0,0,0,0,0,0,0,0
404dcc91b2aeaa7caa47487d1483e48a,芜湖市立信电子商贸有限责任公司,批发和零售业,批发业,其他批发业,其他未列明批发业,团结西路中达门面26号,团结西路中达门面26号,朱焱烜,2018/1/17 0:00,芜湖市镜湖区赭山公共服务中心,土特产品（除烟花爆竹）、百货、干货销售,500000,4,2ede0a64b5a486b6ea0cc06010c8f413,李想,b93ddf8045ecd2b835283a1636053f24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,77,7671398.14,0.03,230141.94,230141.94,5750802.34,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8725fb777f25776ffa9076e44fcfd776,芜湖市艾提科信有限责任公司,批发和零售业,批发业,矿产品、建材及化工产品批发,其他化工产品批发,安徽省芜湖市天门山西路富通园2－3－501室,安徽省芜湖市天门山西路富通园2－3－501室,戴汉波,2017/6/7 0:00,芜湖市镜湖区天门山公共服务中心,润滑油、汽车配件、一般劳保用品、钢材销售；普通货物仓储服务（化学危险品除外）。,300000,5,82d8a492314a8ebe0c919a808fda2146,文红,bf44e3309efbfd89a279e381be1f7a1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,62,6133969.99,0.06,368038.2,0,5207372.69,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62889e73828c756c961c5a6d6c01a463,芜湖市群英服务集团有限公司芜湖长江中路分公司,租赁和商务服务业,商务服务业,企业管理服务,单位后勤管理服务,芜湖市镜湖区长江中路15号,芜湖市镜湖区长江中路15号,吕小昌,2018/1/27 0:00,芜湖市镜湖区弋矶山公共服务中心,为总公司开展经营活动提供业务接洽，停车场管理服务。,10000,10,0a98442c4d69f63e86ec0dcd4abdf432,常娜,6cf12da240eb03dee836cafef3099814,21,11,1096483.44,0.17,186402.18,186402.18,1027397.44,0.03,100,51,5000849.54,0.03,150025.49,0,2768604.68,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,71,7078420.73,0.11,778626.28,778626.28,5650450.09,0.03,0,0,0,0,0,0,0,0,127,89,8853171.04,0.11,973848.81,973848.81,7500610.92,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,88,8734509.79,0.06,524070.59,0,5202342.53,0.11,0
515ab26c135e92ed8bf3a594d67e4ade,芜湖市浙大万朋材料有限公司,制造业,造纸和纸制品业,纸制品制造,纸和纸板容器制造,芜湖市镜湖区方村工业园纬八路22号,芜湖市镜湖区方村工业园纬八路22号,陈英,2018/7/13 0:00,芜湖市镜湖区赭麓公共服务中心,包装材料生产、销售，环保水性涂料（除油漆）、模具销售，包装制品制作、销售，包装材料领域内的技术开发、技术服务，办公用品、机械设备、劳保用品、五金机电的销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）13402120000,5000000,3,2e968e3ff0576dbc082806f97dea29de,邱秀华,3685ef09ff89103e5859ba4a310aa0c0,101,63,6213693.99,0.03,186410.82,0,3597029.62,0.17,25,21,2088622.1,0.03,62658.66,62658.66,1191225.62,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,1530097.1,0.17,260116.51,180343.02,1329558.09,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270edd69788dce200a3b395a6da6fdb7,芜湖市黄石金承劳务有限公司,居民服务、修理和其他服务业,居民服务业,其他居民服务业,其他居民服务业,芜湖市镜湖区镜湖万达广场二期3号楼1022,芜湖市镜湖区镜湖万达广场二期3号楼1022,凤良文,2018/11/8 0:00,芜湖市镜湖区滨江公共服务中心,劳务服务（劳务派遣、劳务输出等涉及前置许可的项目除外），建材销售，消防工程、管道工程、市政工程、建筑工程施工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,5000000,3,000beed39898edd51c04bbfa0cb663f6,李林,b0fe9dca244181f7a37a0731773a7481,0,0,0,0,0,0,0,0,105,87,8632004.6,0.06,517920.28,44641.22,7887984.26,0.06,93,55,5494044.44,0.03,164821.33,164821.33,4626069.32,0.03,6,5,440731.03,0.17,74924.28,30545.9,261049.29,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fa53be91b4933d536748a60458b9797,芜湖市飞海科技销售有限公司,批发和零售业,零售业,汽车、摩托车、燃料及零配件专门零售,汽车零售,安徽省芜湖市镜湖区镜湖万达广场3#楼1312,安徽省芜湖市镜湖区镜湖万达广场3#楼1312,陈雪峰,2018/8/14 0:00,芜湖市镜湖区赭山公共服务中心,汽车销售，汽车租赁，汽车中介，代办汽车过户，年审申请手续。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,4900000,3,94b94384b721fb114fafccd0169cbab0,欧海燕,8fc7b823a77c0401b3881bc565d056d3,6,4,322665.37,0.06,19359.92,0,165312.7,0.17,0,0,0,0,0,0,0,0,105,82,8156264.79,0.17,1386565.01,905796.97,4370618.54,0.11,50,33,3245590.33,0.03,97367.71,0,1870148.41,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,6975216.19,0.11,767273.78,767273.78,4992030.48,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,95,9421879.51,0.03,282656.39,0,7763250.31,0.11,0,0,0,0,0,0,0,0,0
ab2b41c63853f0a651ba9fbf502b0cd8,芜湖市彩虹)股权投资基金(有限合伙),居民服务、修理和其他服务业,居民服务业,其他居民服务业,其他居民服务业,芜湖市渡春路33号房屋-1,芜湖市渡春路33号房屋-1,陈玮,2018/9/8 0:00,芜湖市镜湖区赭山公共服务中心,股权投资、创业投资、股权投资及创业投资咨询服务（国家法律、法规规定需前置许可的项目除外）。,10000000,10,5e65c65507361047b44df7df6b4761b7,何荣,a276bd4fa9ba55ff5105271a6a014eb3,66,48,4765274.36,0.03,142958.23,0,3842695.17,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,79,7847280.13,0.17,1334037.62,1097129,3948477,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
